Documet1,Document2,numHashes,ShinglesJaccard,MinHashJaccard
"1-Don-Quijote","14-Mare-Balena",300,0.000178923,0.00333333
"1-Don-Quijote","14-Pride-Perjudice",300,0,0
"1-Don-Quijote","15-Don-Quijote",300,0.171329,0.19
"1-Don-Quijote","15-Mare-Balena",300,0.000179083,0.00333333
"1-Don-Quijote","15-Pride-Perjudice",300,0,0
"1-Don-Quijote","16-Don-Quijote",300,0.177045,0.176667
"1-Don-Quijote","16-Mare-Balena",300,0.000357782,0
"1-Don-Quijote","16-Pride-Perjudice",300,0,0
"1-Don-Quijote","17-Don-Quijote",300,0.174692,0.16
"1-Don-Quijote","17-Mare-Balena",300,0.000179115,0.00333333
"1-Don-Quijote","17-Pride-Perjudice",300,0,0
"1-Don-Quijote","18-Don-Quijote",300,0.17539,0.183333
"1-Don-Quijote","18-Mare-Balena",300,0.000178827,0.00333333
"1-Don-Quijote","18-Pride-Perjudice",300,0,0
"1-Don-Quijote","19-Don-Quijote",300,0.168669,0.2
"1-Don-Quijote","19-Mare-Balena",300,0.000357974,0.00333333
"1-Don-Quijote","19-Pride-Perjudice",300,0,0
"1-Don-Quijote","2-Don-Quijote",300,0.169672,0.176667
"1-Don-Quijote","2-Mare-Balena",300,0.000358166,0.00333333
"1-Don-Quijote","2-Pride-Perjudice",300,0,0
"1-Don-Quijote","20-Don-Quijote",300,0.178854,0.21
"1-Don-Quijote","20-Mare-Balena",300,0.000178923,0.00333333
"1-Don-Quijote","20-Pride-Perjudice",300,0,0
"1-Don-Quijote","3-Don-Quijote",300,0.171263,0.17
"1-Don-Quijote","3-Mare-Balena",300,0.000894614,0.00333333
"1-Don-Quijote","3-Pride-Perjudice",300,0,0
"1-Don-Quijote","4-Don-Quijote",300,0.172318,0.173333
"1-Don-Quijote","4-Mare-Balena",300,0.000178987,0.00333333
"1-Don-Quijote","4-Pride-Perjudice",300,0,0
"1-Don-Quijote","5-Don-Quijote",300,0.177442,0.186667
"1-Don-Quijote","5-Mare-Balena",300,0.000178923,0.00333333
"1-Don-Quijote","5-Pride-Perjudice",300,0,0
"1-Don-Quijote","6-Don-Quijote",300,0.174629,0.18
"1-Don-Quijote","6-Mare-Balena",300,0.000537249,0.00333333
"1-Don-Quijote","6-Pride-Perjudice",300,0,0
"1-Don-Quijote","7-Don-Quijote",300,0.177142,0.196667
"1-Don-Quijote","7-Mare-Balena",300,0.000536865,0.00333333
"1-Don-Quijote","7-Pride-Perjudice",300,0,0
"1-Don-Quijote","8-Don-Quijote",300,0.176006,0.2
"1-Don-Quijote","8-Mare-Balena",300,0.000536769,0.00333333
"1-Don-Quijote","8-Pride-Perjudice",300,0,0
"1-Don-Quijote","9-Don-Quijote",300,0.17351,0.216667
"1-Don-Quijote","9-Mare-Balena",300,0.000895255,0.00666667
"1-Don-Quijote","9-Pride-Perjudice",300,0,0
"1-Mare-Balena","1-Pride-Perjudice",300,0.000197239,0
"1-Mare-Balena","10-Don-Quijote",300,0.00107296,0.00333333
"1-Mare-Balena","10-Mare-Balena",300,0.15192,0.163333
"1-Mare-Balena","10-Pride-Perjudice",300,0.000197161,0
"1-Mare-Balena","11-Don-Quijote",300,0.000896057,0.00333333
"1-Mare-Balena","11-Mare-Balena",300,0.154383,0.143333
"1-Mare-Balena","11-Pride-Perjudice",300,0.000197161,0
"1-Mare-Balena","12-Don-Quijote",300,0.000357015,0.00333333
"1-Mare-Balena","12-Mare-Balena",300,0.151504,0.133333
"1-Mare-Balena","12-Pride-Perjudice",300,0.000197355,0
"1-Mare-Balena","13-Don-Quijote",300,0.000357398,0.00333333
"1-Mare-Balena","13-Mare-Balena",300,0.149859,0.146667
"1-Mare-Balena","13-Pride-Perjudice",300,0.000395413,0.00333333
"1-Mare-Balena","14-Don-Quijote",300,0.000178571,0.00333333
"1-Mare-Balena","14-Mare-Balena",300,0.154354,0.126667
"1-Mare-Balena","14-Pride-Perjudice",300,0.000197239,0
"1-Mare-Balena","15-Don-Quijote",300,0.000178571,0
"1-Mare-Balena","15-Mare-Balena",300,0.157556,0.15
"1-Mare-Balena","15-Pride-Perjudice",300,0.000197044,0
"1-Mare-Balena","16-Don-Quijote",300,0.000357207,0.00333333
"1-Mare-Balena","16-Mare-Balena",300,0.159319,0.15
"1-Mare-Balena","16-Pride-Perjudice",300,0.000197355,0
"1-Mare-Balena","17-Don-Quijote",300,0.00035823,0.00333333
"1-Mare-Balena","17-Mare-Balena",300,0.156492,0.13
"1-Mare-Balena","17-Pride-Perjudice",300,0.000197161,0
"1-Mare-Balena","18-Don-Quijote",300,0.000537153,0.00333333
"1-Mare-Balena","18-Mare-Balena",300,0.153832,0.153333
"1-Mare-Balena","18-Pride-Perjudice",300,0.000197589,0
"1-Mare-Balena","19-Don-Quijote",300,0.000357718,0.01
"1-Mare-Balena","19-Mare-Balena",300,0.158313,0.123333
"1-Mare-Balena","19-Pride-Perjudice",300,0.000394322,0
"1-Mare-Balena","2-Don-Quijote",300,0.000536481,0.00333333
"1-Mare-Balena","2-Mare-Balena",300,0.152297,0.166667
"1-Mare-Balena","2-Pride-Perjudice",300,0.000197355,0
"1-Mare-Balena","20-Don-Quijote",300,0.000536289,0.00333333
"1-Mare-Balena","20-Mare-Balena",300,0.151749,0.13
"1-Mare-Balena","20-Pride-Perjudice",300,0.000197433,0
"1-Mare-Balena","3-Don-Quijote",300,0.000537057,0.00333333
"1-Mare-Balena","3-Mare-Balena",300,0.155325,0.15
"1-Mare-Balena","3-Pride-Perjudice",300,0.0001972,0
"1-Mare-Balena","4-Don-Quijote",300,0.000716974,0.00333333
"1-Mare-Balena","4-Mare-Balena",300,0.15289,0.146667
"1-Mare-Balena","4-Pride-Perjudice",300,0.000197355,0
"1-Mare-Balena","5-Don-Quijote",300,0.000536193,0.00333333
"1-Mare-Balena","5-Mare-Balena",300,0.152833,0.133333
"1-Mare-Balena","5-Pride-Perjudice",300,0.000197122,0
"1-Mare-Balena","6-Don-Quijote",300,0.00035727,0.00333333
"1-Mare-Balena","6-Mare-Balena",300,0.151401,0.136667
"1-Mare-Balena","6-Pride-Perjudice",300,0.000197316,0
"1-Mare-Balena","7-Don-Quijote",300,0.000178859,0.00333333
"1-Mare-Balena","7-Mare-Balena",300,0.154324,0.15
"1-Mare-Balena","7-Pride-Perjudice",300,0.000394244,0.00333333
"1-Mare-Balena","8-Don-Quijote",300,0.000178827,0.00333333
"1-Mare-Balena","8-Mare-Balena",300,0.152775,0.16
"1-Mare-Balena","8-Pride-Perjudice",300,0.00019755,0
"1-Mare-Balena","9-Don-Quijote",300,0.000357654,0.00333333
"1-Mare-Balena","9-Mare-Balena",300,0.154354,0.15
"1-Mare-Balena","9-Pride-Perjudice",300,0.000197044,0
"1-Pride-Perjudice","10-Don-Quijote",300,0,0
"1-Pride-Perjudice","10-Mare-Balena",300,0.000197433,0
"1-Pride-Perjudice","10-Pride-Perjudice",300,0.123219,0.0966667
"1-Pride-Perjudice","11-Don-Quijote",300,0,0
"1-Pride-Perjudice","11-Mare-Balena",300,0.000197239,0
"1-Pride-Perjudice","11-Pride-Perjudice",300,0.128896,0.113333
"1-Pride-Perjudice","12-Don-Quijote",300,0,0
"1-Pride-Perjudice","12-Mare-Balena",300,0.000197161,0
"1-Pride-Perjudice","12-Pride-Perjudice",300,0.130031,0.113333
"1-Pride-Perjudice","13-Don-Quijote",300,0,0
"1-Pride-Perjudice","13-Mare-Balena",300,0.000197278,0
"1-Pride-Perjudice","13-Pride-Perjudice",300,0.121153,0.1
"1-Pride-Perjudice","14-Don-Quijote",300,0,0
"1-Pride-Perjudice","14-Mare-Balena",300,0.0001972,0
"1-Pride-Perjudice","14-Pride-Perjudice",300,0.124545,0.103333
"1-Pride-Perjudice","15-Don-Quijote",300,0,0
"1-Pride-Perjudice","15-Mare-Balena",300,0.000197394,0
"1-Pride-Perjudice","15-Pride-Perjudice",300,0.119366,0.0866667
"1-Pride-Perjudice","16-Don-Quijote",300,0,0
"1-Pride-Perjudice","16-Mare-Balena",300,0.000197122,0
"1-Pride-Perjudice","16-Pride-Perjudice",300,0.12528,0.116667
"1-Pride-Perjudice","17-Don-Quijote",300,0,0
"1-Pride-Perjudice","17-Mare-Balena",300,0.000394945,0
"1-Pride-Perjudice","17-Pride-Perjudice",300,0.121652,0.09
"1-Pride-Perjudice","18-Don-Quijote",300,0,0
"1-Pride-Perjudice","18-Mare-Balena",300,0.000197083,0
"1-Pride-Perjudice","18-Pride-Perjudice",300,0.133126,0.113333
"1-Pride-Perjudice","19-Don-Quijote",300,0,0
"1-Pride-Perjudice","19-Mare-Balena",300,0.000197239,0
"1-Pride-Perjudice","19-Pride-Perjudice",300,0.12791,0.09
"1-Pride-Perjudice","2-Don-Quijote",300,0,0
"1-Pride-Perjudice","2-Mare-Balena",300,0.000197355,0
"1-Pride-Perjudice","2-Pride-Perjudice",300,0.125596,0.113333
"1-Pride-Perjudice","20-Don-Quijote",300,0,0
"1-Pride-Perjudice","20-Mare-Balena",300,0.000394477,0
"1-Pride-Perjudice","20-Pride-Perjudice",300,0.126614,0.11
"1-Pride-Perjudice","3-Don-Quijote",300,0,0
"1-Pride-Perjudice","3-Mare-Balena",300,0.000197044,0
"1-Pride-Perjudice","3-Pride-Perjudice",300,0.124825,0.1
"1-Pride-Perjudice","4-Don-Quijote",300,0,0
"1-Pride-Perjudice","4-Mare-Balena",300,0.000197278,0
"1-Pride-Perjudice","4-Pride-Perjudice",300,0.128126,0.133333
"1-Pride-Perjudice","5-Don-Quijote",300,0,0
"1-Pride-Perjudice","5-Mare-Balena",300,0.0001972,0
"1-Pride-Perjudice","5-Pride-Perjudice",300,0.130129,0.0933333
"1-Pride-Perjudice","6-Don-Quijote",300,0,0
"1-Pride-Perjudice","6-Mare-Balena",300,0.000197316,0
"1-Pride-Perjudice","6-Pride-Perjudice",300,0.130312,0.12
"1-Pride-Perjudice","7-Don-Quijote",300,0,0
"1-Pride-Perjudice","7-Mare-Balena",300,0.000197161,0
"1-Pride-Perjudice","7-Pride-Perjudice",300,0.130093,0.106667
"1-Pride-Perjudice","8-Don-Quijote",300,0,0
"1-Pride-Perjudice","8-Mare-Balena",300,0.000197122,0
"1-Pride-Perjudice","8-Pride-Perjudice",300,0.127355,0.12
"1-Pride-Perjudice","9-Don-Quijote",300,0,0
"1-Pride-Perjudice","9-Mare-Balena",300,0.000394477,0
"1-Pride-Perjudice","9-Pride-Perjudice",300,0.121237,0.133333
"10-Don-Quijote","10-Mare-Balena",300,0.000357718,0.00333333
"10-Don-Quijote","10-Pride-Perjudice",300,0,0
"10-Don-Quijote","11-Don-Quijote",300,0.176238,0.2
"10-Don-Quijote","11-Mare-Balena",300,0.000357398,0
"10-Don-Quijote","11-Pride-Perjudice",300,0,0
"10-Don-Quijote","12-Don-Quijote",300,0.174376,0.196667
"10-Don-Quijote","12-Mare-Balena",300,0.000178603,0.00333333
"10-Don-Quijote","12-Pride-Perjudice",300,0,0
"10-Don-Quijote","13-Don-Quijote",300,0.172446,0.2
"10-Don-Quijote","13-Mare-Balena",300,0.000536289,0.00333333
"10-Don-Quijote","13-Pride-Perjudice",300,0,0
"10-Don-Quijote","14-Don-Quijote",300,0.178041,0.173333
"10-Don-Quijote","14-Mare-Balena",300,0.000536097,0.00333333
"10-Don-Quijote","14-Pride-Perjudice",300,0,0
"10-Don-Quijote","15-Don-Quijote",300,0.178588,0.163333
"10-Don-Quijote","15-Mare-Balena",300,0.000357654,0.00333333
"10-Don-Quijote","15-Pride-Perjudice",300,0,0
"10-Don-Quijote","16-Don-Quijote",300,0.170974,0.156667
"10-Don-Quijote","16-Mare-Balena",300,0.000535906,0.00333333
"10-Don-Quijote","16-Pride-Perjudice",300,0,0
"10-Don-Quijote","17-Don-Quijote",300,0.171879,0.18
"10-Don-Quijote","17-Mare-Balena",300,0.000178827,0.00333333
"10-Don-Quijote","17-Pride-Perjudice",300,0,0
"10-Don-Quijote","18-Don-Quijote",300,0.180504,0.153333
"10-Don-Quijote","18-Mare-Balena",300,0.00053581,0.00333333
"10-Don-Quijote","18-Pride-Perjudice",300,0,0
"10-Don-Quijote","19-Don-Quijote",300,0.17346,0.176667
"10-Don-Quijote","19-Mare-Balena",300,0.000357398,0.00333333
"10-Don-Quijote","19-Pride-Perjudice",300,0,0
"10-Don-Quijote","2-Don-Quijote",300,0.18021,0.2
"10-Don-Quijote","2-Mare-Balena",300,0.00035759,0.00333333
"10-Don-Quijote","2-Pride-Perjudice",300,0,0
"10-Don-Quijote","20-Don-Quijote",300,0.17493,0.183333
"10-Don-Quijote","20-Mare-Balena",300,0.000357334,0.00333333
"10-Don-Quijote","20-Pride-Perjudice",300,0,0
"10-Don-Quijote","3-Don-Quijote",300,0.171448,0.163333
"10-Don-Quijote","3-Mare-Balena",300,0.000714413,0.00333333
"10-Don-Quijote","3-Pride-Perjudice",300,0,0
"10-Don-Quijote","4-Don-Quijote",300,0.177142,0.176667
"10-Don-Quijote","4-Mare-Balena",300,0.00071518,0.00333333
"10-Don-Quijote","4-Pride-Perjudice",300,0,0
"10-Don-Quijote","5-Don-Quijote",300,0.163036,0.19
"10-Don-Quijote","5-Mare-Balena",300,0.000357334,0.00333333
"10-Don-Quijote","5-Pride-Perjudice",300,0,0
"10-Don-Quijote","6-Don-Quijote",300,0.179726,0.173333
"10-Don-Quijote","6-Mare-Balena",300,0.000715308,0.00333333
"10-Don-Quijote","6-Pride-Perjudice",300,0,0
"10-Don-Quijote","7-Don-Quijote",300,0.177045,0.166667
"10-Don-Quijote","7-Mare-Balena",300,0.00035727,0.00333333
"10-Don-Quijote","7-Pride-Perjudice",300,0,0
"10-Don-Quijote","8-Don-Quijote",300,0.177003,0.193333
"10-Don-Quijote","8-Mare-Balena",300,0.000714669,0.00333333
"10-Don-Quijote","8-Pride-Perjudice",300,0,0
"10-Don-Quijote","9-Don-Quijote",300,0.178879,0.183333
"10-Don-Quijote","9-Mare-Balena",300,0.000178635,0.00333333
"10-Don-Quijote","9-Pride-Perjudice",300,0,0
"10-Mare-Balena","10-Pride-Perjudice",300,0.000197355,0
"10-Mare-Balena","11-Don-Quijote",300,0.000179244,0.00333333
"10-Mare-Balena","11-Mare-Balena",300,0.156711,0.16
"10-Mare-Balena","11-Pride-Perjudice",300,0.000197355,0
"10-Mare-Balena","12-Don-Quijote",300,0.000714924,0.00333333
"10-Mare-Balena","12-Mare-Balena",300,0.149699,0.166667
"10-Mare-Balena","12-Pride-Perjudice",300,0.00079067,0
"10-Mare-Balena","13-Don-Quijote",300,0.000357718,0.00333333
"10-Mare-Balena","13-Mare-Balena",300,0.156959,0.156667
"10-Mare-Balena","13-Pride-Perjudice",300,0.000197863,0
"10-Mare-Balena","14-Don-Quijote",300,0.000178731,0.00333333
"10-Mare-Balena","14-Mare-Balena",300,0.154717,0.156667
"10-Mare-Balena","14-Pride-Perjudice",300,0.000394945,0
"10-Mare-Balena","15-Don-Quijote",300,0.000536385,0.00333333
"10-Mare-Balena","15-Mare-Balena",300,0.155955,0.17
"10-Mare-Balena","15-Pride-Perjudice",300,0.000394555,0
"10-Mare-Balena","16-Don-Quijote",300,0.000536385,0.00333333
"10-Mare-Balena","16-Mare-Balena",300,0.154441,0.133333
"10-Mare-Balena","16-Pride-Perjudice",300,0.00019755,0
"10-Mare-Balena","17-Don-Quijote",300,0.000358551,0.00333333
"10-Mare-Balena","17-Mare-Balena",300,0.152932,0.18
"10-Mare-Balena","17-Pride-Perjudice",300,0.000197355,0
"10-Mare-Balena","18-Don-Quijote",300,0.000358359,0.00333333
"10-Mare-Balena","18-Mare-Balena",300,0.154629,0.163333
"10-Mare-Balena","18-Pride-Perjudice",300,0.000197785,0
"10-Mare-Balena","19-Don-Quijote",300,0.000358038,0.00333333
"10-Mare-Balena","19-Mare-Balena",300,0.151053,0.146667
"10-Mare-Balena","19-Pride-Perjudice",300,0.000197316,0
"10-Mare-Balena","2-Don-Quijote",300,0.00035791,0.00333333
"10-Mare-Balena","2-Mare-Balena",300,0.156144,0.153333
"10-Mare-Balena","2-Pride-Perjudice",300,0.00019755,0
"10-Mare-Balena","20-Don-Quijote",300,0.000178859,0.00333333
"10-Mare-Balena","20-Mare-Balena",300,0.156244,0.143333
"10-Mare-Balena","20-Pride-Perjudice",300,0.000197628,0
"10-Mare-Balena","3-Don-Quijote",300,0.000358295,0.00333333
"10-Mare-Balena","3-Mare-Balena",300,0.155036,0.166667
"10-Mare-Balena","3-Pride-Perjudice",300,0.000197394,0
"10-Mare-Balena","4-Don-Quijote",300,0.000179308,0.00333333
"10-Mare-Balena","4-Mare-Balena",300,0.158054,0.163333
"10-Mare-Balena","4-Pride-Perjudice",300,0.00019755,0
"10-Mare-Balena","5-Don-Quijote",300,0.000178827,0.00333333
"10-Mare-Balena","5-Mare-Balena",300,0.155589,0.13
"10-Mare-Balena","5-Pride-Perjudice",300,0.000197316,0
"10-Mare-Balena","6-Don-Quijote",300,0.000536481,0.00333333
"10-Mare-Balena","6-Mare-Balena",300,0.148732,0.15
"10-Mare-Balena","6-Pride-Perjudice",300,0.000197511,0
"10-Mare-Balena","7-Don-Quijote",300,0.000179019,0.00333333
"10-Mare-Balena","7-Mare-Balena",300,0.156433,0.18
"10-Mare-Balena","7-Pride-Perjudice",300,0.000197278,0
"10-Mare-Balena","8-Don-Quijote",300,0.000178987,0.00333333
"10-Mare-Balena","8-Mare-Balena",300,0.158811,0.15
"10-Mare-Balena","8-Pride-Perjudice",300,0.00039557,0
"10-Mare-Balena","9-Don-Quijote",300,0.000357974,0.00333333
"10-Mare-Balena","9-Mare-Balena",300,0.152977,0.166667
"10-Mare-Balena","9-Pride-Perjudice",300,0.000197239,0
"10-Pride-Perjudice","11-Don-Quijote",300,0,0
"10-Pride-Perjudice","11-Mare-Balena",300,0.000197161,0
"10-Pride-Perjudice","11-Pride-Perjudice",300,0.126611,0.123333
"10-Pride-Perjudice","12-Don-Quijote",300,0,0
"10-Pride-Perjudice","12-Mare-Balena",300,0.000197083,0
"10-Pride-Perjudice","12-Pride-Perjudice",300,0.127421,0.106667
"10-Pride-Perjudice","13-Don-Quijote",300,0,0
"10-Pride-Perjudice","13-Mare-Balena",300,0.0001972,0
"10-Pride-Perjudice","13-Pride-Perjudice",300,0.126124,0.113333
"10-Pride-Perjudice","14-Don-Quijote",300,0,0
"10-Pride-Perjudice","14-Mare-Balena",300,0.000197122,0
"10-Pride-Perjudice","14-Pride-Perjudice",300,0.133033,0.113333
"10-Pride-Perjudice","15-Don-Quijote",300,0,0
"10-Pride-Perjudice","15-Mare-Balena",300,0.000197316,0
"10-Pride-Perjudice","15-Pride-Perjudice",300,0.12117,0.0966667
"10-Pride-Perjudice","16-Don-Quijote",300,0,0
"10-Pride-Perjudice","16-Mare-Balena",300,0.000394166,0
"10-Pride-Perjudice","16-Pride-Perjudice",300,0.127737,0.1
"10-Pride-Perjudice","17-Don-Quijote",300,0,0
"10-Pride-Perjudice","17-Mare-Balena",300,0.000197355,0
"10-Pride-Perjudice","17-Pride-Perjudice",300,0.125035,0.13
"10-Pride-Perjudice","18-Don-Quijote",300,0,0
"10-Pride-Perjudice","18-Mare-Balena",300,0.000197006,0
"10-Pride-Perjudice","18-Pride-Perjudice",300,0.127636,0.103333
"10-Pride-Perjudice","19-Don-Quijote",300,0,0
"10-Pride-Perjudice","19-Mare-Balena",300,0.000197161,0
"10-Pride-Perjudice","19-Pride-Perjudice",300,0.13292,0.0933333
"10-Pride-Perjudice","2-Don-Quijote",300,0,0
"10-Pride-Perjudice","2-Mare-Balena",300,0.000197278,0
"10-Pride-Perjudice","2-Pride-Perjudice",300,0.124895,0.12
"10-Pride-Perjudice","20-Don-Quijote",300,0,0
"10-Pride-Perjudice","20-Mare-Balena",300,0.000197122,0
"10-Pride-Perjudice","20-Pride-Perjudice",300,0.134822,0.11
"10-Pride-Perjudice","3-Don-Quijote",300,0,0
"10-Pride-Perjudice","3-Mare-Balena",300,0.000196967,0
"10-Pride-Perjudice","3-Pride-Perjudice",300,0.132357,0.123333
"10-Pride-Perjudice","4-Don-Quijote",300,0,0
"10-Pride-Perjudice","4-Mare-Balena",300,0.0001972,0
"10-Pride-Perjudice","4-Pride-Perjudice",300,0.124895,0.0933333
"10-Pride-Perjudice","5-Don-Quijote",300,0,0
"10-Pride-Perjudice","5-Mare-Balena",300,0.000197122,0
"10-Pride-Perjudice","5-Pride-Perjudice",300,0.128471,0.123333
"10-Pride-Perjudice","6-Don-Quijote",300,0,0
"10-Pride-Perjudice","6-Mare-Balena",300,0.000197239,0
"10-Pride-Perjudice","6-Pride-Perjudice",300,0.128018,0.12
"10-Pride-Perjudice","7-Don-Quijote",300,0,0
"10-Pride-Perjudice","7-Mare-Balena",300,0.000197083,0
"10-Pride-Perjudice","7-Pride-Perjudice",300,0.119021,0.11
"10-Pride-Perjudice","8-Don-Quijote",300,0,0
"10-Pride-Perjudice","8-Mare-Balena",300,0.000197044,0
"10-Pride-Perjudice","8-Pride-Perjudice",300,0.129823,0.123333
"10-Pride-Perjudice","9-Don-Quijote",300,0,0
"10-Pride-Perjudice","9-Mare-Balena",300,0.000197122,0
"10-Pride-Perjudice","9-Pride-Perjudice",300,0.124616,0.113333
"11-Don-Quijote","11-Mare-Balena",300,0.00035823,0
"11-Don-Quijote","11-Pride-Perjudice",300,0,0
"11-Don-Quijote","12-Don-Quijote",300,0.17164,0.19
"11-Don-Quijote","12-Mare-Balena",300,0.000537249,0.00333333
"11-Don-Quijote","12-Pride-Perjudice",300,0,0
"11-Don-Quijote","13-Don-Quijote",300,0.172694,0.186667
"11-Don-Quijote","13-Mare-Balena",300,0.000179115,0.00333333
"11-Don-Quijote","13-Pride-Perjudice",300,0,0
"11-Don-Quijote","14-Don-Quijote",300,0.182158,0.15
"11-Don-Quijote","14-Mare-Balena",300,0.000358166,0.00333333
"11-Don-Quijote","14-Pride-Perjudice",300,0,0
"11-Don-Quijote","15-Don-Quijote",300,0.170405,0.16
"11-Don-Quijote","15-Mare-Balena",300,0.000358487,0.00333333
"11-Don-Quijote","15-Pride-Perjudice",300,0,0
"11-Don-Quijote","16-Don-Quijote",300,0.170946,0.156667
"11-Don-Quijote","16-Mare-Balena",300,0.000358038,0
"11-Don-Quijote","16-Pride-Perjudice",300,0,0
"11-Don-Quijote","17-Don-Quijote",300,0.177047,0.163333
"11-Don-Quijote","17-Mare-Balena",300,0.000537924,0.00333333
"11-Don-Quijote","17-Pride-Perjudice",300,0,0
"11-Don-Quijote","18-Don-Quijote",300,0.173367,0.16
"11-Don-Quijote","18-Mare-Balena",300,0.000357974,0.00333333
"11-Don-Quijote","18-Pride-Perjudice",300,0,0
"11-Don-Quijote","19-Don-Quijote",300,0.17235,0.176667
"11-Don-Quijote","19-Mare-Balena",300,0.000179083,0.00333333
"11-Don-Quijote","19-Pride-Perjudice",300,0,0
"11-Don-Quijote","2-Don-Quijote",300,0.172542,0.173333
"11-Don-Quijote","2-Mare-Balena",300,0.000537731,0.00333333
"11-Don-Quijote","2-Pride-Perjudice",300,0,0
"11-Don-Quijote","20-Don-Quijote",300,0.170833,0.186667
"11-Don-Quijote","20-Mare-Balena",300,0.000179051,0.00333333
"11-Don-Quijote","20-Pride-Perjudice",300,0,0
"11-Don-Quijote","3-Don-Quijote",300,0.174965,0.176667
"11-Don-Quijote","3-Mare-Balena",300,0.000178923,0.00333333
"11-Don-Quijote","3-Pride-Perjudice",300,0,0
"11-Don-Quijote","4-Don-Quijote",300,0.177954,0.173333
"11-Don-Quijote","4-Mare-Balena",300,0.000358295,0.00333333
"11-Don-Quijote","4-Pride-Perjudice",300,0.000220848,0
"11-Don-Quijote","5-Don-Quijote",300,0.177333,0.176667
"11-Don-Quijote","5-Mare-Balena",300,0.000537346,0.00333333
"11-Don-Quijote","5-Pride-Perjudice",300,0,0
"11-Don-Quijote","6-Don-Quijote",300,0.176703,0.176667
"11-Don-Quijote","6-Mare-Balena",300,0.000537634,0.00333333
"11-Don-Quijote","6-Pride-Perjudice",300,0,0
"11-Don-Quijote","7-Don-Quijote",300,0.17239,0.166667
"11-Don-Quijote","7-Mare-Balena",300,0.000716461,0.00333333
"11-Don-Quijote","7-Pride-Perjudice",300,0,0
"11-Don-Quijote","8-Don-Quijote",300,0.180565,0.16
"11-Don-Quijote","8-Mare-Balena",300,0.000358038,0.00333333
"11-Don-Quijote","8-Pride-Perjudice",300,0,0
"11-Don-Quijote","9-Don-Quijote",300,0.178047,0.183333
"11-Don-Quijote","9-Mare-Balena",300,0.000179051,0.00333333
"11-Don-Quijote","9-Pride-Perjudice",300,0,0
"11-Mare-Balena","11-Pride-Perjudice",300,0.000197161,0
"11-Mare-Balena","12-Don-Quijote",300,0.000893017,0
"11-Mare-Balena","12-Mare-Balena",300,0.151937,0.14
"11-Mare-Balena","12-Pride-Perjudice",300,0.000197355,0
"11-Mare-Balena","13-Don-Quijote",300,0.000178667,0
"11-Mare-Balena","13-Mare-Balena",300,0.158781,0.146667
"11-Mare-Balena","13-Pride-Perjudice",300,0.000395413,0
"11-Mare-Balena","14-Don-Quijote",300,0.000178571,0
"11-Mare-Balena","14-Mare-Balena",300,0.153919,0.143333
"11-Mare-Balena","14-Pride-Perjudice",300,0.000197239,0
"11-Mare-Balena","15-Don-Quijote",300,0,0
"11-Mare-Balena","15-Mare-Balena",300,0.155371,0.146667
"11-Mare-Balena","15-Pride-Perjudice",300,0.000394166,0
"11-Mare-Balena","16-Don-Quijote",300,0.000357207,0
"11-Mare-Balena","16-Mare-Balena",300,0.15473,0.153333
"11-Mare-Balena","16-Pride-Perjudice",300,0.000197355,0
"11-Mare-Balena","17-Don-Quijote",300,0.000179083,0
"11-Mare-Balena","17-Mare-Balena",300,0.156274,0.156667
"11-Mare-Balena","17-Pride-Perjudice",300,0.000197161,0
"11-Mare-Balena","18-Don-Quijote",300,0.000178987,0
"11-Mare-Balena","18-Mare-Balena",300,0.15015,0.143333
"11-Mare-Balena","18-Pride-Perjudice",300,0.000197589,0
"11-Mare-Balena","19-Don-Quijote",300,0.000178827,0
"11-Mare-Balena","19-Mare-Balena",300,0.158313,0.146667
"11-Mare-Balena","19-Pride-Perjudice",300,0.000394322,0
"11-Mare-Balena","2-Don-Quijote",300,0.000178763,0
"11-Mare-Balena","2-Mare-Balena",300,0.149699,0.126667
"11-Mare-Balena","2-Pride-Perjudice",300,0.000197355,0
"11-Mare-Balena","20-Don-Quijote",300,0.000357462,0
"11-Mare-Balena","20-Mare-Balena",300,0.155224,0.14
"11-Mare-Balena","20-Pride-Perjudice",300,0.000197433,0
"11-Mare-Balena","3-Don-Quijote",300,0.000178955,0
"11-Mare-Balena","3-Mare-Balena",300,0.15489,0.14
"11-Mare-Balena","3-Pride-Perjudice",300,0.0001972,0
"11-Mare-Balena","4-Don-Quijote",300,0.000358359,0
"11-Mare-Balena","4-Mare-Balena",300,0.157029,0.156667
"11-Mare-Balena","4-Pride-Perjudice",300,0.000197355,0
"11-Mare-Balena","5-Don-Quijote",300,0.000178667,0
"11-Mare-Balena","5-Mare-Balena",300,0.159379,0.123333
"11-Mare-Balena","5-Pride-Perjudice",300,0.000197122,0
"11-Mare-Balena","6-Don-Quijote",300,0.000178603,0
"11-Mare-Balena","6-Mare-Balena",300,0.153571,0.12
"11-Mare-Balena","6-Pride-Perjudice",300,0.000197316,0
"11-Mare-Balena","7-Don-Quijote",300,0.000357782,0
"11-Mare-Balena","7-Mare-Balena",300,0.15237,0.163333
"11-Mare-Balena","7-Pride-Perjudice",300,0.000197083,0
"11-Mare-Balena","8-Don-Quijote",300,0.000178827,0
"11-Mare-Balena","8-Mare-Balena",300,0.159319,0.14
"11-Mare-Balena","8-Pride-Perjudice",300,0.00019755,0
